num_steps,mean_ms,std_ms,min_ms,max_ms,t_fixed_ms,t_step_ms
1,74.82237460208125,0.8685164868945625,74.20600904151797,77.28966895956546,68.31042355583499,6.240767940786374
2,80.42013261001557,0.2731499398167415,80.05493099335581,81.08779200119898,68.31042355583499,6.240767940786374
4,92.99153589527123,0.3085360571226282,92.57393196457997,93.64389500115067,68.31042355583499,6.240767940786374
6,106.03586459765211,0.2723224153319611,105.62801902415231,106.40520096058026,68.31042355583499,6.240767940786374
8,118.78776189405471,0.5190143364166576,118.10135701671243,120.04334497032687,68.31042355583499,6.240767940786374
10,130.26867790031247,0.5048018964179418,129.356176010333,131.13627600250766,68.31042355583499,6.240767940786374
